time_utc,sensor_index,name,dist_mi,bearing,pm25_a,pm25_b,pm25_avg
2025-10-07 13:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.5,0.45
2025-10-07 23:00:00,175455,LUC_CARE_13,5.6,160,0.5,0.5,0.5
2025-10-07 21:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.5,0.45
2025-10-07 16:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-07 12:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-09 20:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.0,2.0
2025-10-09 12:00:00,175455,LUC_CARE_13,5.6,160,2.6,2.8,2.7
2025-10-09 08:00:00,175455,LUC_CARE_13,5.6,160,4.8,5.0,4.9
2025-10-09 18:00:00,175455,LUC_CARE_13,5.6,160,1.8,1.8,1.8
2025-10-09 10:00:00,175455,LUC_CARE_13,5.6,160,1.5,1.6,1.55
2025-10-09 03:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-09 21:00:00,175455,LUC_CARE_13,5.6,160,1.8,1.8,1.8
2025-10-08 16:00:00,175455,LUC_CARE_13,5.6,160,0.3,0.4,0.35
2025-10-08 15:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.5,0.45
2025-10-08 18:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.4,0.4
2025-10-08 22:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.2,0.15
2025-10-08 14:00:00,175455,LUC_CARE_13,5.6,160,0.8,0.9,0.85
2025-10-08 06:00:00,175455,LUC_CARE_13,5.6,160,11.5,11.6,11.55
2025-10-08 13:00:00,175455,LUC_CARE_13,5.6,160,1.0,1.0,1.0
2025-10-08 09:00:00,175455,LUC_CARE_13,5.6,160,6.4,6.4,6.4
2025-10-08 02:00:00,175455,LUC_CARE_13,5.6,160,7.4,7.3,7.35
2025-10-11 12:00:00,175455,LUC_CARE_13,5.6,160,1.2,1.2,1.2
2025-10-11 15:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.2,1.25
2025-10-11 05:00:00,175455,LUC_CARE_13,5.6,160,13.0,13.0,13.0
2025-10-11 00:00:00,175455,LUC_CARE_13,5.6,160,6.2,6.2,6.2
2025-10-14 18:00:00,175455,LUC_CARE_13,5.6,160,19.3,19.5,19.4
2025-10-14 11:00:00,175455,LUC_CARE_13,5.6,160,28.2,27.6,27.9
2025-10-14 00:00:00,175455,LUC_CARE_13,5.6,160,12.7,12.3,12.5
2025-10-14 10:00:00,175455,LUC_CARE_13,5.6,160,36.1,35.0,35.55
2025-10-14 22:00:00,175455,LUC_CARE_13,5.6,160,2.9,2.9,2.9
2025-10-14 04:00:00,175455,LUC_CARE_13,5.6,160,24.4,23.5,23.95
2025-10-13 09:00:00,175455,LUC_CARE_13,5.6,160,10.2,10.6,10.4
2025-10-13 01:00:00,175455,LUC_CARE_13,5.6,160,6.4,6.5,6.45
2025-10-13 12:00:00,175455,LUC_CARE_13,5.6,160,13.9,13.5,13.7
2025-10-13 21:00:00,175455,LUC_CARE_13,5.6,160,11.0,10.8,10.9
2025-10-13 08:00:00,175455,LUC_CARE_13,5.6,160,10.5,10.6,10.55
2025-10-13 16:00:00,175455,LUC_CARE_13,5.6,160,11.1,10.8,10.95
2025-10-13 13:00:00,175455,LUC_CARE_13,5.6,160,11.8,12.0,11.9
2025-10-13 17:00:00,175455,LUC_CARE_13,5.6,160,8.4,8.2,8.3
2025-10-13 07:00:00,175455,LUC_CARE_13,5.6,160,10.9,10.7,10.8
2025-10-10 15:00:00,175455,LUC_CARE_13,5.6,160,4.4,4.3,4.35
2025-10-10 00:00:00,175455,LUC_CARE_13,5.6,160,4.0,3.9,3.95
2025-10-10 16:00:00,175455,LUC_CARE_13,5.6,160,3.7,3.5,3.6
2025-10-10 17:00:00,175455,LUC_CARE_13,5.6,160,3.4,3.5,3.45
2025-10-10 07:00:00,175455,LUC_CARE_13,5.6,160,3.4,3.4,3.4
2025-10-10 18:00:00,175455,LUC_CARE_13,5.6,160,3.0,2.9,2.95
2025-10-10 11:00:00,175455,LUC_CARE_13,5.6,160,5.9,6.1,6.0
2025-10-10 22:00:00,175455,LUC_CARE_13,5.6,160,4.1,4.0,4.05
2025-10-06 12:00:00,175455,LUC_CARE_13,5.6,160,6.2,6.4,6.3
2025-10-06 21:00:00,175455,LUC_CARE_13,5.6,160,5.2,5.3,5.25
2025-10-06 22:00:00,175455,LUC_CARE_13,5.6,160,5.5,5.7,5.6
2025-10-06 07:00:00,175455,LUC_CARE_13,5.6,160,5.6,5.7,5.65
2025-10-06 19:00:00,175455,LUC_CARE_13,5.6,160,7.6,7.4,7.5
2025-10-06 14:00:00,175455,LUC_CARE_13,5.6,160,5.0,5.2,5.1
2025-10-06 16:00:00,175455,LUC_CARE_13,5.6,160,4.2,4.3,4.25
2025-10-06 08:00:00,175455,LUC_CARE_13,5.6,160,5.3,5.3,5.3
2025-10-04 19:00:00,175455,LUC_CARE_13,5.6,160,12.0,11.4,11.7
2025-10-04 11:00:00,175455,LUC_CARE_13,5.6,160,20.9,20.0,20.45
2025-10-04 21:00:00,175455,LUC_CARE_13,5.6,160,10.5,10.5,10.5
2025-10-04 20:00:00,175455,LUC_CARE_13,5.6,160,11.2,10.6,10.9
2025-10-04 07:00:00,175455,LUC_CARE_13,5.6,160,15.1,15.1,15.1
2025-10-04 03:00:00,175455,LUC_CARE_13,5.6,160,11.8,11.9,11.85
2025-10-04 13:00:00,175455,LUC_CARE_13,5.6,160,19.6,19.0,19.3
2025-10-12 21:00:00,175455,LUC_CARE_13,5.6,160,3.2,3.2,3.2
2025-10-12 13:00:00,175455,LUC_CARE_13,5.6,160,7.2,7.4,7.3
2025-10-12 20:00:00,175455,LUC_CARE_13,5.6,160,4.4,4.4,4.4
2025-10-12 10:00:00,175455,LUC_CARE_13,5.6,160,4.8,5.1,4.95
2025-10-12 03:00:00,175455,LUC_CARE_13,5.6,160,0.9,1.0,0.95
2025-10-12 14:00:00,175455,LUC_CARE_13,5.6,160,7.1,7.3,7.2
2025-10-12 06:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.3,1.3
2025-10-03 21:00:00,175455,LUC_CARE_13,5.6,160,15.0,15.1,15.05
2025-10-03 17:00:00,175455,LUC_CARE_13,5.6,160,9.9,10.4,10.15
2025-10-03 10:00:00,175455,LUC_CARE_13,5.6,160,11.7,12.2,11.95
2025-10-03 00:00:00,175455,LUC_CARE_13,5.6,160,6.0,6.0,6.0
2025-10-03 03:00:00,175455,LUC_CARE_13,5.6,160,12.5,12.4,12.45
2025-10-03 16:00:00,175455,LUC_CARE_13,5.6,160,12.9,13.4,13.15
2025-10-03 20:00:00,175455,LUC_CARE_13,5.6,160,13.4,13.6,13.5
2025-10-01 03:00:00,175455,LUC_CARE_13,5.6,160,9.3,9.7,9.5
2025-10-01 07:00:00,175455,LUC_CARE_13,5.6,160,5.0,5.3,5.15
2025-10-01 17:00:00,175455,LUC_CARE_13,5.6,160,6.1,6.3,6.2
2025-10-01 18:00:00,175455,LUC_CARE_13,5.6,160,6.5,6.7,6.6
2025-10-01 11:00:00,175455,LUC_CARE_13,5.6,160,9.0,9.4,9.2
2025-10-01 05:00:00,175455,LUC_CARE_13,5.6,160,6.2,6.5,6.35
2025-10-01 21:00:00,175455,LUC_CARE_13,5.6,160,6.4,6.8,6.6
2025-10-01 20:00:00,175455,LUC_CARE_13,5.6,160,6.3,6.5,6.4
2025-10-01 14:00:00,175455,LUC_CARE_13,5.6,160,6.2,6.5,6.35
2025-10-01 09:00:00,175455,LUC_CARE_13,5.6,160,7.7,7.8,7.75
2025-10-01 19:00:00,175455,LUC_CARE_13,5.6,160,6.3,6.4,6.35
2025-10-02 10:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.0,2.05
2025-10-02 20:00:00,175455,LUC_CARE_13,5.6,160,6.7,7.0,6.85
2025-10-02 19:00:00,175455,LUC_CARE_13,5.6,160,6.7,6.9,6.8
2025-10-02 21:00:00,175455,LUC_CARE_13,5.6,160,8.4,8.5,8.45
2025-10-05 21:00:00,175455,LUC_CARE_13,5.6,160,5.4,5.5,5.45
2025-10-05 00:00:00,175455,LUC_CARE_13,5.6,160,14.8,14.2,14.5
2025-10-05 17:00:00,175455,LUC_CARE_13,5.6,160,5.2,5.0,5.1
2025-10-05 22:00:00,175455,LUC_CARE_13,5.6,160,4.7,4.7,4.7
2025-10-05 07:00:00,175455,LUC_CARE_13,5.6,160,13.1,12.8,12.95
2025-10-05 14:00:00,175455,LUC_CARE_13,5.6,160,11.1,10.8,10.95
2025-10-05 13:00:00,175455,LUC_CARE_13,5.6,160,12.5,12.3,12.4
2025-10-05 08:00:00,175455,LUC_CARE_13,5.6,160,13.8,13.5,13.65
2025-10-07 08:00:00,175455,LUC_CARE_13,5.6,160,0.6,0.7,0.65
2025-10-07 15:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-07 19:00:00,175455,LUC_CARE_13,5.6,160,0.6,0.7,0.65
2025-10-07 20:00:00,175455,LUC_CARE_13,5.6,160,0.5,0.5,0.5
2025-10-07 01:00:00,175455,LUC_CARE_13,5.6,160,7.3,7.4,7.35
2025-10-07 00:00:00,175455,LUC_CARE_13,5.6,160,7.8,7.8,7.8
2025-10-07 11:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-09 15:00:00,175455,LUC_CARE_13,5.6,160,1.5,1.8,1.65
2025-10-09 23:00:00,175455,LUC_CARE_13,5.6,160,2.4,2.3,2.35
2025-10-09 17:00:00,175455,LUC_CARE_13,5.6,160,2.9,2.9,2.9
2025-10-09 07:00:00,175455,LUC_CARE_13,5.6,160,7.0,7.1,7.05
2025-10-09 01:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-09 05:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-08 07:00:00,175455,LUC_CARE_13,5.6,160,7.4,7.6,7.5
2025-10-08 19:00:00,175455,LUC_CARE_13,5.6,160,0.3,0.3,0.3
2025-10-08 03:00:00,175455,LUC_CARE_13,5.6,160,7.8,7.9,7.85
2025-10-08 20:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.2,0.2
2025-10-08 04:00:00,175455,LUC_CARE_13,5.6,160,9.4,9.3,9.35
2025-10-08 11:00:00,175455,LUC_CARE_13,5.6,160,1.8,2.0,1.9
2025-10-11 01:00:00,175455,LUC_CARE_13,5.6,160,7.2,7.0,7.1
2025-10-11 03:00:00,175455,LUC_CARE_13,5.6,160,13.7,13.5,13.6
2025-10-11 16:00:00,175455,LUC_CARE_13,5.6,160,0.9,1.0,0.95
2025-10-11 10:00:00,175455,LUC_CARE_13,5.6,160,1.0,1.1,1.05
2025-10-11 20:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.5,1.4
2025-10-11 09:00:00,175455,LUC_CARE_13,5.6,160,0.8,0.9,0.85
2025-10-11 06:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.2,2.1
2025-10-11 11:00:00,175455,LUC_CARE_13,5.6,160,1.1,1.1,1.1
2025-10-11 21:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.3,0.2
2025-10-14 14:00:00,175455,LUC_CARE_13,5.6,160,21.1,20.8,20.95
2025-10-14 08:00:00,175455,LUC_CARE_13,5.6,160,33.4,32.4,32.9
2025-10-14 06:00:00,175455,LUC_CARE_13,5.6,160,28.0,27.2,27.6
2025-10-14 13:00:00,175455,LUC_CARE_13,5.6,160,24.7,24.2,24.45
2025-10-14 19:00:00,175455,LUC_CARE_13,5.6,160,13.3,13.6,13.45
2025-10-14 16:00:00,175455,LUC_CARE_13,5.6,160,16.0,16.0,16.0
2025-10-14 21:00:00,175455,LUC_CARE_13,5.6,160,5.0,5.1,5.05
2025-10-13 06:00:00,175455,LUC_CARE_13,5.6,160,8.6,8.8,8.7
2025-10-13 15:00:00,175455,LUC_CARE_13,5.6,160,13.0,13.0,13.0
2025-10-13 02:00:00,175455,LUC_CARE_13,5.6,160,7.7,7.7,7.7
2025-10-10 14:00:00,175455,LUC_CARE_13,5.6,160,6.3,6.7,6.5
2025-10-10 06:00:00,175455,LUC_CARE_13,5.6,160,4.0,4.2,4.1
2025-10-10 03:00:00,175455,LUC_CARE_13,5.6,160,3.6,3.6,3.6
2025-10-10 12:00:00,175455,LUC_CARE_13,5.6,160,7.4,7.7,7.55
2025-10-10 02:00:00,175455,LUC_CARE_13,5.6,160,2.4,2.5,2.45
2025-10-10 20:00:00,175455,LUC_CARE_13,5.6,160,3.8,3.6,3.7
2025-10-10 09:00:00,175455,LUC_CARE_13,5.6,160,3.7,3.8,3.75
2025-10-06 15:00:00,175455,LUC_CARE_13,5.6,160,4.7,4.6,4.65
2025-10-06 00:00:00,175455,LUC_CARE_13,5.6,160,4.4,4.4,4.4
2025-10-06 03:00:00,175455,LUC_CARE_13,5.6,160,6.0,5.9,5.95
2025-10-06 09:00:00,175455,LUC_CARE_13,5.6,160,5.8,5.8,5.8
2025-10-06 18:00:00,175455,LUC_CARE_13,5.6,160,6.9,6.6,6.75
2025-10-28 03:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.7,1.65
2025-10-28 08:00:00,175455,LUC_CARE_13,5.6,160,2.5,2.7,2.6
2025-10-28 09:00:00,175455,LUC_CARE_13,5.6,160,2.7,3.0,2.85
2025-10-28 06:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.4,2.2
2025-10-15 05:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.1,0.1
2025-10-15 17:00:00,175455,LUC_CARE_13,5.6,160,15.3,15.8,15.55
2025-10-15 11:00:00,175455,LUC_CARE_13,5.6,160,3.6,3.8,3.7
2025-10-15 04:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-15 02:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.2,0.15
2025-10-15 09:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.7,1.65
2025-10-15 01:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-15 18:00:00,175455,LUC_CARE_13,5.6,160,17.9,18.1,18.0
2025-10-15 20:00:00,175455,LUC_CARE_13,5.6,160,7.3,7.5,7.4
2025-10-16 15:00:00,175455,LUC_CARE_13,5.6,160,2.4,2.4,2.4
2025-10-16 12:00:00,175455,LUC_CARE_13,5.6,160,7.3,7.3,7.3
2025-10-16 17:00:00,175455,LUC_CARE_13,5.6,160,1.5,1.5,1.5
2025-10-16 00:00:00,175455,LUC_CARE_13,5.6,160,6.0,6.5,6.25
2025-10-16 01:00:00,175455,LUC_CARE_13,5.6,160,5.5,5.8,5.65
2025-10-16 05:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.2,2.15
2025-10-16 20:00:00,175455,LUC_CARE_13,5.6,160,3.2,3.3,3.25
2025-10-16 22:00:00,175455,LUC_CARE_13,5.6,160,1.4,1.5,1.45
2025-10-17 15:00:00,175455,LUC_CARE_13,5.6,160,4.7,4.5,4.6
2025-10-17 11:00:00,175455,LUC_CARE_13,5.6,160,3.8,4.0,3.9
2025-10-17 22:00:00,175455,LUC_CARE_13,5.6,160,1.9,2.0,1.95
2025-10-17 13:00:00,175455,LUC_CARE_13,5.6,160,4.1,4.4,4.25
2025-10-17 01:00:00,175455,LUC_CARE_13,5.6,160,3.5,3.6,3.55
2025-10-17 20:00:00,175455,LUC_CARE_13,5.6,160,2.3,2.3,2.3
2025-10-18 08:00:00,175455,LUC_CARE_13,5.6,160,9.4,9.7,9.55
2025-10-18 12:00:00,175455,LUC_CARE_13,5.6,160,16.7,16.6,16.65
2025-10-18 07:00:00,175455,LUC_CARE_13,5.6,160,6.1,6.2,6.15
2025-10-18 18:00:00,175455,LUC_CARE_13,5.6,160,20.2,19.7,19.95
2025-10-18 00:00:00,175455,LUC_CARE_13,5.6,160,2.5,2.4,2.45
2025-10-18 05:00:00,175455,LUC_CARE_13,5.6,160,2.9,3.0,2.95
2025-10-19 02:00:00,175455,LUC_CARE_13,5.6,160,8.6,8.9,8.75
2025-10-22 07:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-22 16:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.5,0.45
2025-10-22 15:00:00,175455,LUC_CARE_13,5.6,160,0.5,0.5,0.5
2025-10-22 18:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.5,0.45
2025-10-22 19:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.6,0.5
2025-10-21 18:00:00,175455,LUC_CARE_13,5.6,160,0.6,0.6,0.6
2025-10-21 00:00:00,175455,LUC_CARE_13,5.6,160,1.2,1.3,1.25
2025-10-21 11:00:00,175455,LUC_CARE_13,5.6,160,3.3,3.7,3.5
2025-10-23 21:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-23 06:00:00,175455,LUC_CARE_13,5.6,160,0.7,0.8,0.75
2025-10-23 22:00:00,175455,LUC_CARE_13,5.6,160,0.3,0.5,0.4
2025-10-23 04:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.3,0.2
2025-10-23 11:00:00,175455,LUC_CARE_13,5.6,160,1.4,1.6,1.5
2025-10-23 14:00:00,175455,LUC_CARE_13,5.6,160,3.8,4.0,3.9
2025-10-26 00:00:00,175455,LUC_CARE_13,5.6,160,8.8,9.3,9.05
2025-10-26 15:00:00,175455,LUC_CARE_13,5.6,160,8.8,9.1,8.95
2025-10-26 07:00:00,175455,LUC_CARE_13,5.6,160,16.0,15.4,15.7
2025-10-26 01:00:00,175455,LUC_CARE_13,5.6,160,12.7,12.4,12.55
2025-10-26 16:00:00,175455,LUC_CARE_13,5.6,160,9.3,9.5,9.4
2025-10-26 12:00:00,175455,LUC_CARE_13,5.6,160,10.2,10.2,10.2
2025-10-26 21:00:00,175455,LUC_CARE_13,5.6,160,4.5,5.0,4.75
2025-10-27 02:00:00,175455,LUC_CARE_13,5.6,160,5.1,5.4,5.25
2025-10-27 03:00:00,175455,LUC_CARE_13,5.6,160,7.4,7.7,7.55
2025-10-27 04:00:00,175455,LUC_CARE_13,5.6,160,10.1,10.5,10.3
2025-10-27 01:00:00,175455,LUC_CARE_13,5.6,160,4.8,5.0,4.9
2025-10-25 01:00:00,175455,LUC_CARE_13,5.6,160,2.9,3.2,3.05
2025-10-25 14:00:00,175455,LUC_CARE_13,5.6,160,13.7,13.9,13.8
2025-10-25 05:00:00,175455,LUC_CARE_13,5.6,160,16.9,16.2,16.55
2025-10-25 10:00:00,175455,LUC_CARE_13,5.6,160,7.0,6.8,6.9
2025-10-25 12:00:00,175455,LUC_CARE_13,5.6,160,10.4,10.8,10.6
2025-10-25 06:00:00,175455,LUC_CARE_13,5.6,160,19.7,18.8,19.25
2025-10-24 08:00:00,175455,LUC_CARE_13,5.6,160,5.3,5.6,5.45
2025-10-24 02:00:00,175455,LUC_CARE_13,5.6,160,3.2,3.2,3.2
2025-10-24 17:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.3,2.2
2025-10-24 01:00:00,175455,LUC_CARE_13,5.6,160,2.5,2.7,2.6
2025-10-24 06:00:00,175455,LUC_CARE_13,5.6,160,3.9,4.2,4.05
2025-10-24 10:00:00,175455,LUC_CARE_13,5.6,160,5.4,5.5,5.45
2025-10-20 08:00:00,175455,LUC_CARE_13,5.6,160,1.1,1.4,1.25
2025-10-20 22:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.4,0.4
2025-10-20 03:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.4,1.35
2025-10-20 02:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.7,1.65
2025-10-20 06:00:00,175455,LUC_CARE_13,5.6,160,1.4,1.6,1.5
2025-10-20 13:00:00,175455,LUC_CARE_13,5.6,160,4.8,5.1,4.95
2025-10-20 16:00:00,175455,LUC_CARE_13,5.6,160,0.8,0.9,0.85
2025-10-20 15:00:00,175455,LUC_CARE_13,5.6,160,4.2,4.4,4.3
2025-10-20 04:00:00,175455,LUC_CARE_13,5.6,160,1.0,1.1,1.05
2025-10-20 20:00:00,175455,LUC_CARE_13,5.6,160,0.3,0.4,0.35
2025-10-20 05:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.4,1.35
2025-10-20 12:00:00,175455,LUC_CARE_13,5.6,160,5.9,6.4,6.15
2025-10-28 19:00:00,175455,LUC_CARE_13,5.6,160,6.1,6.4,6.25
2025-10-28 05:00:00,175455,LUC_CARE_13,5.6,160,1.9,2.1,2.0
2025-10-28 13:00:00,175455,LUC_CARE_13,5.6,160,5.3,5.5,5.4
2025-10-28 18:00:00,175455,LUC_CARE_13,5.6,160,6.1,6.4,6.25
2025-10-28 10:00:00,175455,LUC_CARE_13,5.6,160,4.8,5.0,4.9
2025-10-28 00:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.8,1.7
2025-10-28 15:00:00,175455,LUC_CARE_13,5.6,160,8.0,8.3,8.15
2025-10-28 14:00:00,175455,LUC_CARE_13,5.6,160,6.6,7.0,6.8
2025-10-15 14:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.8,1.7
2025-10-15 12:00:00,175455,LUC_CARE_13,5.6,160,4.1,4.5,4.3
2025-10-15 06:00:00,175455,LUC_CARE_13,5.6,160,0.3,0.4,0.35
2025-10-15 22:00:00,175455,LUC_CARE_13,5.6,160,7.7,8.1,7.9
2025-10-15 23:00:00,175455,LUC_CARE_13,5.6,160,6.7,7.2,6.95
2025-10-16 23:00:00,175455,LUC_CARE_13,5.6,160,1.2,1.4,1.3
2025-10-16 06:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.1,2.1
2025-10-16 11:00:00,175455,LUC_CARE_13,5.6,160,8.0,8.1,8.05
2025-10-16 21:00:00,175455,LUC_CARE_13,5.6,160,2.3,2.6,2.45
2025-10-17 14:00:00,175455,LUC_CARE_13,5.6,160,4.4,4.4,4.4
2025-10-17 16:00:00,175455,LUC_CARE_13,5.6,160,2.3,2.4,2.35
2025-10-17 21:00:00,175455,LUC_CARE_13,5.6,160,2.2,2.3,2.25
2025-10-17 09:00:00,175455,LUC_CARE_13,5.6,160,1.7,1.8,1.75
2025-10-17 18:00:00,175455,LUC_CARE_13,5.6,160,2.2,2.3,2.25
2025-10-17 00:00:00,175455,LUC_CARE_13,5.6,160,6.1,6.2,6.15
2025-10-18 14:00:00,175455,LUC_CARE_13,5.6,160,18.2,18.2,18.2
2025-10-18 17:00:00,175455,LUC_CARE_13,5.6,160,20.5,20.0,20.25
2025-10-18 22:00:00,175455,LUC_CARE_13,5.6,160,28.8,28.5,28.65
2025-10-18 13:00:00,175455,LUC_CARE_13,5.6,160,15.9,16.2,16.05
2025-10-18 02:00:00,175455,LUC_CARE_13,5.6,160,2.2,2.4,2.3
2025-10-18 03:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.1,2.05
2025-10-18 10:00:00,175455,LUC_CARE_13,5.6,160,13.4,13.3,13.35
2025-10-18 23:00:00,175455,LUC_CARE_13,5.6,160,29.3,28.7,29.0
2025-10-19 11:00:00,175455,LUC_CARE_13,5.6,160,4.2,4.4,4.3
2025-10-19 19:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.3,2.2
2025-10-19 18:00:00,175455,LUC_CARE_13,5.6,160,3.1,3.3,3.2
2025-10-19 23:00:00,175455,LUC_CARE_13,5.6,160,1.2,1.3,1.25
2025-10-19 01:00:00,175455,LUC_CARE_13,5.6,160,9.2,9.6,9.4
2025-10-19 03:00:00,175455,LUC_CARE_13,5.6,160,5.2,5.6,5.4
2025-10-19 21:00:00,175455,LUC_CARE_13,5.6,160,1.6,1.9,1.75
2025-10-19 20:00:00,175455,LUC_CARE_13,5.6,160,1.5,1.7,1.6
2025-10-19 14:00:00,175455,LUC_CARE_13,5.6,160,3.1,3.5,3.3
2025-10-22 02:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.1,0.1
2025-10-22 03:00:00,175455,LUC_CARE_13,5.6,160,0.0,0.1,0.05
2025-10-22 23:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.4,0.3
2025-10-22 17:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.6,0.5
2025-10-22 22:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-21 13:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.2,2.1
2025-10-21 19:00:00,175455,LUC_CARE_13,5.6,160,0.4,0.6,0.5
2025-10-21 20:00:00,175455,LUC_CARE_13,5.6,160,0.7,0.8,0.75
2025-10-21 04:00:00,175455,LUC_CARE_13,5.6,160,2.0,2.3,2.15
2025-10-21 12:00:00,175455,LUC_CARE_13,5.6,160,2.7,2.8,2.75
2025-10-21 08:00:00,175455,LUC_CARE_13,5.6,160,1.5,1.7,1.6
2025-10-21 06:00:00,175455,LUC_CARE_13,5.6,160,1.9,2.0,1.95
2025-10-21 05:00:00,175455,LUC_CARE_13,5.6,160,3.4,3.6,3.5
2025-10-23 12:00:00,175455,LUC_CARE_13,5.6,160,2.1,2.3,2.2
2025-10-23 15:00:00,175455,LUC_CARE_13,5.6,160,2.6,3.0,2.8
2025-10-23 01:00:00,175455,LUC_CARE_13,5.6,160,0.1,0.3,0.2
2025-10-23 07:00:00,175455,LUC_CARE_13,5.6,160,0.9,1.1,1.0
2025-10-23 00:00:00,175455,LUC_CARE_13,5.6,160,0.2,0.3,0.25
2025-10-23 09:00:00,175455,LUC_CARE_13,5.6,160,1.2,1.4,1.3
2025-10-26 23:00:00,175455,LUC_CARE_13,5.6,160,3.8,4.0,3.9
2025-10-26 02:00:00,175455,LUC_CARE_13,5.6,160,13.6,13.4,13.5
2025-10-26 04:00:00,175455,LUC_CARE_13,5.6,160,12.8,12.1,12.45
2025-10-26 22:00:00,175455,LUC_CARE_13,5.6,160,4.0,4.2,4.1
2025-10-26 03:00:00,175455,LUC_CARE_13,5.6,160,14.3,14.0,14.15
2025-10-26 05:00:00,175455,LUC_CARE_13,5.6,160,14.6,14.0,14.3
2025-10-26 18:00:00,175455,LUC_CARE_13,5.6,160,6.8,7.2,7.0
2025-10-26 20:00:00,175455,LUC_CARE_13,5.6,160,5.9,6.1,6.0
2025-10-26 08:00:00,175455,LUC_CARE_13,5.6,160,16.2,16.1,16.15
2025-10-27 10:00:00,175455,LUC_CARE_13,5.6,160,8.0,8.5,8.25
2025-10-27 07:00:00,175455,LUC_CARE_13,5.6,160,9.6,10.2,9.9
2025-10-27 17:00:00,175455,LUC_CARE_13,5.6,160,1.8,2.0,1.9
2025-10-27 21:00:00,175455,LUC_CARE_13,5.6,160,2.6,2.7,2.65
2025-10-27 19:00:00,175455,LUC_CARE_13,5.6,160,2.8,3.0,2.9
2025-10-25 19:00:00,175455,LUC_CARE_13,5.6,160,12.3,11.8,12.05
2025-10-25 09:00:00,175455,LUC_CARE_13,5.6,160,5.9,6.1,6.0
2025-10-25 16:00:00,175455,LUC_CARE_13,5.6,160,12.5,12.6,12.55
2025-10-25 21:00:00,175455,LUC_CARE_13,5.6,160,6.8,7.1,6.95
2025-10-25 13:00:00,175455,LUC_CARE_13,5.6,160,14.9,14.5,14.7
2025-10-24 23:00:00,175455,LUC_CARE_13,5.6,160,1.9,2.1,2.0
2025-10-24 20:00:00,175455,LUC_CARE_13,5.6,160,1.3,1.5,1.4
2025-10-24 16:00:00,175455,LUC_CARE_13,5.6,160,1.7,1.8,1.75
2025-10-24 09:00:00,175455,LUC_CARE_13,5.6,160,5.5,5.7,5.6
2025-10-24 15:00:00,175455,LUC_CARE_13,5.6,160,3.4,3.8,3.6
2025-10-24 05:00:00,175455,LUC_CARE_13,5.6,160,2.5,2.7,2.6
